annotation_id,record_id,brand_target,raw_text,processed_text,label_BATTERY_CHARGING_polarity,label_SOFTWARE_TECHNOLOGY_polarity,label_PERFORMANCE_DRIVING_polarity,label_DESIGN_INTERIOR_polarity,label_SERVICE_AFTERSALES_polarity,label_PRICE_VALUE_polarity
ANN_00026,d35a0d71bc8d9caacac3da7843395ec572572d3e80d77c32e035baf9d8b02239,VinFast,"Theo tôi tìm hiểu và được biết. Kinh tế.  VIỆT NAM..🇻🇳.. và kinh tế thế giới🌏...
Các cái tỷ phú mà giàu nhất thế giới hiện nay.. chủ yếu Họ là những nhà sản xuất công nghệ  sản xuất công nghiệp sản xuất phần mềm,, sản xuất lương thực thực phẩm... chẳng hạn như tỷ phú công nghệ có tài sản hơn 4.000 tỷ đô la. Đó là cái công ty công nghệ Nvidia hay là cái công ty sản xuất phần mềm Microsoft Apple Google hay là cái công ty công nghệ Samsung người ta có Hằng mấy trăm nghìn bằng sáng chế.. họ cũng tạo ra hàng triệu công ăn việc làm có cái mức thu nhập cao nhất thế giới..
Nhưng mà họ không có bao giờ đi cạnh tranh với người dân..
Theo tôi quan sát Vingroup chỉ có giỏi cạnh tranh với những người dân Việt Nam thôi..
Chứ thực tế ra Vingroup không thể nào mà cạnh tranh được với những cái đối thủ xứng tầm..
Chẳng hạn như Vincom không thể nào cạnh tranh được với những cái đối thủ xứng tầm như là Lotte hay là Aeon chỉ có giỏi cạnh tranh với những cái người mà bán hàng tạp hóa bán hàng ở ngoài chợ thôi...
Kể cả xe vinfast không thể nào cạnh tranh với Toyota những đối thủ xứng tầm chỉ có giỏi cạnh tranh với những cái người mà chạy dịch vụ Taxi xe ôm... cũng xây cái nhà họ bán cho người dân của họ với cái mức giá người lao động của họ vẫn có thể mua được... nhưng mà diện tích một ngôi nhà trung bình ở nước mỹ nó lên đến 500 mét vuông đất trở lên giá người ta bán chỉ có rơi vào khoảng mấy trăm nghìn đô thôi... Tôi thấy các nước phát triển ở trên thế giới họ làm giàu chủ yếu là công nghệ chứ không có bao giờ làm giàu bằng bất động sản như ở Việt Nam..
Chẳng hạn như ở Việt Nam Á bất động sản nói chiếm lên đến 60 đến 70% tổng GDP rồi riêng Hà Nội về thành phố Hồ Chí Minh là chiếm nhiều nhất...
Dừng tài sản bất động sản ở các nước phát triển như là ở Mỹ nó chỉ có chiếm 3% tổng GDP thôi...
Nhưng mà tôi thấy nó lạ đời có một số người dân Việt Nam cứ tung hô ông Phạm Nhật Vượng như là cái tỷ phú công nghệ... tôi thấy ông Phạm Nhật Vượng chủ yếu làm giàu bằng đất bằng tài nguyên của nhân dân Việt Nam của đất nước Việt Nam thôi chứ không có phải là làm giàu bằng công nghệ như là Samsung hay là Apple hay lại nvida...
Mặc dù ông Phạm Nhật Vượng làm giàu bằng đất nhưng mà ông ấy đang cạnh tranh với người nghèo ở Việt Nam..
Theo tôi được biết ông Phạm Nhật Vượng. Có tài sản lớn nhất Việt Nam người giàu nhất Việt Nam nhưng mà đang cạnh tranh với những cái người mà thấp thế nhất xã hội chẳng hạn như ông ấy cạnh tranh với những người mà chạy xe ôm chạy taxi... những người mà mua xe vinfast để mà chạy dịch vụ kể cả những người mà vay ngân hàng để mà mua xe trả góp để mà chạy grab be...
Ông ấy cạnh tranh với cả những cái người mà bán hàng tạp hóa bán hàng ở chợ trung tâm thương mại cũng bị cạnh tranh cạnh tranh với những cái người mà Cho thuê mặt bằng cạnh tranh với những người mà làm về bất động sản...
Cạnh tranh với những người mà chạy dịch vụ xe ghép lên tỉnh cạnh tranh luôn với những người mà chạy xe hoa đám cưới.. Nghe nói ông ấy có ý định làm mở dịch vụ massage cũng cạnh tranh với những cái người mà làm dịch vụ massage... cứ bảo là ông ấy yêu nước lắm nhưng mà thực tế ra ông ấy bán nhà cho người dân Việt Nam với cái giá không có bao giờ rẻ.
Kể cả ông ấy làm trường Đại học cũng vậy cũng đắt nhất Việt Nam rồi là y tế cũng đắt nhất Việt Nam vậy mà... Vậy mà cứ nghĩ ông ấy như là thánh thần như là Bồ Tát...???
Nếu mà người dân Việt Nam muốn đất nước Việt Nam phát triển như là cường quốc ở trên thế giới thì hãy học theo họ mà làm..
Nhà nước và chính phủ Việt Nam phải đầu tư mạnh mẽ vào các lĩnh vực giáo dục khoa học công nghệ sản xuất hàng hóa tạo ra công ăn việc làm có mức thu nhập cao nhất thế giới lúc đó Việt Nam mới phát triển được...
Chứ còn Việt Nam mình mà cứ chạy đua vào bất động sản chỉ có giết chết nền kinh tế thôi.
Vì đầu tư bất động sản phổi giá cao lên thì các cái doanh nghiệp vốn FDI và người dân có muốn thuê mặt bằng để sản xuất kinh doanh thì cũng không có bao giờ tiếp cận đến được mặt bằng vì nó đắt..
Giá đất đắt thì không có đầu tư thì không có tạo công ăn việc làm thì tất nhiên là nó ảnh hưởng đến nhiều thứ kể cả nhà nước cũng không có nguồn thu thuế.. cho nên ở Việt Nam hiện nay nhà nước đang thu thuế cả những người nghèo những người mà chạy xe ôm cũng bị thu những người mà bán hàng tạp hóa cũng bị thu thuế ngày xưa đâu có như vậy đâu.. ngày xưa chỉ có thu thuế những cái doanh nghiệp lớn... bây giờ những cái doanh nghiệp lớn người ta rút khỏi Việt Nam rồi thì lấy đâu ra mà thu nữa cho nên tác hại của việc bất động sản tăng giá....
Chính phủ Việt Nam Nhà nước Việt Nam muốn bất động sản giá thành nó thấp thì phải đánh thuế mạnh vào những người mà sở những ngôi nhà thứ hai thứ ba thì lúc đó đánh thuế mạnh thì chẳng có ai muốn giữ đất giữ nhà cả thì bán cũng chẳng ai mua thì giá nó sẽ thấp...
Thì lúc đó có cho kẹo người dân cũng chẳng có ai mà muốn đầu tư vào bất động sản nữa..
Tự nhiên những người đầu tư bất động sản đó người ta chuyển sang mục đích sản xuất hàng hóa thì lúc đó Việt Nam mới phát triển được..!",tôi tìm_hiểu và bi_t kinh_t việt_nam và kinh_t th_giới tỷ_phú giàu th_giới hiện_nay chủ y_u họ nhà_sản_xuất công_nghệ sản_xuất công_nghiệp sản_xuất phần_mềm sản_xuất lương_thực thực_phẩm chẳng_hạn tỷ_phú công_nghệ tài_sản 000 tỷ_đô la công_ty công_nghệ nvidia hay_là công_ty sản_xuất phần_mềm microsoft apple google hay_là công_ty công_nghệ samsung ta hằng mấy trăm nghìn bằng sáng ch họ tạo hàng triệu công_ăn_việc_làm mức thu_nhập cao th_giới nhưng_mà họ không bao_giờ cạnh_tranh người_dân tôi quan_sát vingroup giỏi cạnh_tranh người_dân việt_nam thôi chứ thực_t vingroup không_thể_nào cạnh_tranh đối_thủ xứng tầm chẳng_hạn vincom không_thể_nào cạnh_tranh đối_thủ xứng tầm lotte hay_là aeon giỏi cạnh_tranh bán hàng tạp_hóa bán hàng ngoài chợ thôi kể_cả VinFast không_thể_nào cạnh_tranh toyota đối_thủ xứng tầm giỏi cạnh_tranh chạy dịch_vụ taxi xe_ôm xây nhà họ bán người_dân họ mức giá lao_động họ có_thể mua nhưng_mà diện_tích ngôi nhà trung_bình nước mỹ nó 500 mét_vuông đất giá ta bán rơi vào_khoảng mấy trăm nghìn đô thôi tôi nước phát_triển th_giới họ làm_giàu chủ y_u công_nghệ chứ không bao_giờ làm_giàu bằng bất_động_sản việt_nam chẳng_hạn việt_nam á_bất_động_sản nói chi 60 70 tổng_gdp riêng hà_nội thành_phố hồ chí_minh chi dừng tài_sản bất_động_sản nước phát_triển như_là mỹ nó chi tổng gdp thôi nhưng_mà tôi nó lạ_đời một_số người_dân việt_nam cứ tung_hô ông phạm_nhật_vượng tỷ_phú công_nghệ tôi ông phạm_nhật_vượng chủ y_u làm_giàu bằng đất bằng tài_nguyên nhân_dân việt_nam đất_nước việt_nam thôi chứ không phải làm_giàu bằng công_nghệ samsung hay_là apple nvida mặc_dù ông phạm_nhật_vượng làm_giàu bằng đất nhưng_mà ông ấy cạnh_tranh nghèo việt_nam tôi bi_t ông phạm_nhật_vượng tài_sản lớn việt_nam giàu việt_nam nhưng_mà cạnh_tranh thấp_th xã_hội chẳng_hạn ông ấy cạnh_tranh chạy xe_ôm chạy taxi mua VinFast chạy dịch_vụ kể_cả vay ngân_hàng mua trả_góp chạy grab_be ông ấy cạnh_tranh bán hàng tạp_hóa bán hàng chợ trung_tâm thương_mại cạnh_tranh cạnh_tranh thuê mặt_bằng cạnh_tranh làm bất_động_sản cạnh_tranh chạy dịch_vụ ghép tỉnh cạnh_tranh chạy xe_hoa đám_cưới nghe nói ông ấy định làm mở dịch_vụ massage cạnh_tranh làm dịch_vụ massage cứ bảo ông ấy yêu nước nhưng_mà thực_t ông ấy bán nhà người_dân việt_nam giá không bao_giờ rẻ kể_cả ông ấy làm trường đại_học đắt việt_nam y_t đắt việt_nam vậy_mà vậy_mà cứ nghĩ ông ấy thánh_thần bồ_tát n_u người_dân việt_nam muốn đất_nước việt_nam phát_triển cường_quốc th_giới hãy học họ làm nhà_nước và chính_phủ việt_nam phải đầu_tư mạnh_mẽ lĩnh_vực giáo_dục khoa_học công_nghệ sản_xuất hàng hóa tạo công_ăn_việc_làm mức thu_nhập cao th_giới việt_nam mới phát_triển chứ việt_nam cứ chạy_đua bất_động_sản gi ch nền kinh_t thôi đầu_tư bất_động_sản phổi giá cao doanh_nghiệp vốn fdi và người_dân muốn thuê mặt_bằng sản_xuất kinh_doanh không bao_giờ ti p_cận mặt_bằng nó đắt_giá đất đắt không đầu_tư không tạo công_ăn_việc_làm tất_nhiên nó ảnh_hưởng kể_cả nhà_nước không nguồn thu thu cho_nên việt_nam hiện_nay nhà_nước thu thu nghèo chạy xe_ôm thu bán hàng tạp_hóa thu thu ngày_xưa đâu như_vậy đâu ngày_xưa thu thu doanh_nghiệp lớn bây_giờ doanh_nghiệp lớn ta rút khỏi việt_nam lấy đâu thu cho_nên tác_hại việc bất_động_sản tăng_giá chính_phủ việt_nam nhà_nước việt_nam muốn bất_động_sản giá_thành nó thấp phải đánh thu mạnh sở ngôi nhà hai ba đánh thu mạnh chẳng muốn giữ đất giữ nhà bán chẳng mua giá nó thấp kẹo người_dân chẳng muốn đầu_tư bất_động_sản tự_nhiên đầu_tư bất_động_sản ta chuyển sang mục_đích sản_xuất hàng hóa việt_nam mới phát_triển,,,,,,
ANN_00027,39203d5f0fd0adc08fc3f537de58a7d297ba4f83cbe6c8a59a0ab1a2f376ca11,VinFast,"Phần mềm mới ngon ko biết, ngày chạy 100 km cũng đủ mệt",phần_mềm mới ngon không bi_t ngày chạy 100 km đủ mệt,,,,,,
ANN_00028,0c2d6c502cac6b27289ddfcbde761917023286b0847f0c186e349c93b5c62915,VinFast,"chạy grab khỏe hơn nhiều bạn ơi, lương cũng chả hơn thua nhiêu, nhưng giờ linh hoạt, ko chạy thì tắt app khỏi lo như bạn",chạy grab_khỏe lương chả thua_nhiêu nhưng giờ linh_hoạt không chạy tắt ứng_dụng khỏi lo,,,,,,
ANN_00029,9bd3adc74e6f58d587c12f3710416163bbc494fedafc52c87d99ef8ac6beeeda,VinFast,"Sau khi trải nghiệm 13k km

+ Đi xe sườn chắc chắn, đầm tốt
+ Tăng tốc nhanh, vượt sướng
+ Ghế rộng , êm, dễ ngủ
+ Cách âm tốt
+ Mở sport đạp như bay
+ Sướng người ngồi sau

- Xi nhan tệ
- Phần mềm tệ, vượt xe dù có xinhan khi mở giữ làn vẫn bị đánh tay lái về làn cũ (nguy hiểm)
- Apple carplay lag & delay
- Loa tệ
- Cam xấu
- HUD mờ, không tích hợp xinhan - cảnh báo  
- Chuyển số PRND thiết kế khó sử dụng khi cần quay đầu
- Mất quá nhiều thời gian sạc 
- Tốn quá nhiều pin cho việc đi đèo, lo sợ không đủ pin
- Đi trong nội thành rất mệt
- Lái chán như mấy con xe điện resort, ko cảm xúc - người lái thì như lái xe thuê (này mấy ông nào khen thì tôi cũng đến ạ )
- Vòng lái ít, quay đầu kết hợp với chuyển số là 1 cực hình
- Ko có auto hold
- Màn hình nhìn tàu khựa, quan trọng là gây mất tập trung
- Tay nắm cửa quá dỏm mặc dù cửa hít
- Mở cửa ra nặng, rất nặng
- Chi tiết lắp ráp kém, thua xa xe nhật ( honda + mazda ) , xe hàn ( kia + Huyndai )

Điểm tự đánh giá:  4/10",trải_nghiệm 13 km sườn chắc_chắn đầm tốt tăng_tốc nhanh vượt sướng gh rộng êm dễ ngủ cách âm_tốt mở sport_đạp bay sướng ngồi xi nhan_tệ phần_mềm_tệ vượt dù xinhan mở giữ_làn_đường đánh tay_lái làn cũ nguy_hiểm t_nối_apple phản_hồi_chậm delay loa tệ_cam xấu hud_mờ không tích_hợp xinhan cảnh_báo chuyển số prnd thi khó s_dụng cần quay đầu mất thời_gian sạc tốn pin việc đèo lo_sợ không đủ pin nội_thành rất mệt_lái chán mấy xe_điện resort không cảm_xúc lái lái_xe thuê mấy ông khen tôi vòng lái ít quay đầu t_hợp chuyển số cực_hình không auto hold màn_hình nhìn tàu khựa quan_trọng gây mất tập_trung tay nắm dỏm mặc_dù a_hít mở nặng rất nặng chi_ti lắp_ráp thua xa nhật honda mazda hàn huyndai_điểm tự đánh_giá 10,,,,,,
ANN_00030,519f24cff0e1aea1967c568a233c2fecd888854f4badb85a0316e7860ae3a1b6,VinFast,Hihi..thoi qua...khong ai gui duoc,thoi khong giao_diện duoc,,,,,,
ANN_00031,884bd3a330231db2db410f073ab6ec0c1596d44f5b18126ce0c2e30a4ad6dd49,VinFast,"vậy là bản này mà chạy gia đình hoặc cá nhân hoá thì độ cũng kha khá
phim cách nhiệt
cam hành trình
cảm biến trước sau, áp suất lốp
ghế bọc da, bệ tì tay hàng 2
lazang
màn hình sau vô lăng
bọc da vô lăng + tích hợp nút điều khiển
còn lại thấy khá là ổn rồi, mỗi cái điều hoà lại chỉnh trong màn",bản chạy gia_đình cá_nhân hóa độ kha_khá phim cách nhiệt_cam hành_trình cảm_bi_n trước_sau áp_suất lốp gh_bọc da_bệ tì tay hàng lazang màn_hình lăng_bọc da lăng_tích hợp_nút điều_khiển khá ổn mỗi điều hòa chỉnh màn,,,,,,
ANN_00032,dc935a19256b3e4c2a2583672ccdb9b2bfc4dc2b2b7389ff757515bbfdbeea90,VinFast,"Đó giờ xe Vin nỗi tiếng có team software phế vật, từ hồi mấy con xe xăng có mấy cái lỗi sữa mãi đến giờ ko xong.",giờ vin nỗi ti_ng team software ph_vật hồi mấy xăng mấy lỗi sữa mãi giờ không xong,,,,,,
ANN_00033,9e1858b1f13370df8cac06650e50cc94723b9720117673d71a923663b5670304,VinFast,"😂😂😂 càng hiện đại, nhiều chức năng, công nghệ thì càng hay hỏng vặt, lôi phần mềm. Chi phí sửa chữa cao, khó sửa chữa",càng hiện_đại chức_năng công_nghệ càng hỏng vặt_lôi phần_mềm chi_phí a_chữa cao khó a_chữa,,,,,,
ANN_00034,4ba9e2bafd5708115cdcecf3e5843916db3347cc13fbbb05e17bafae4b1fceae,VinFast,"Bác ơi cái lỗi túi khí khi cập nhật xong là báo ảo đúng không bác nhỉ, e vừa cập nhật xong thì tầm 10p nó hết",bác lỗi túi_khí cập_nhật xong cảnh_báo_sai đúng không bác nhỉ vừa cập_nhật xong tầm 10 nó,,,,,,
ANN_00035,2f808c6af6b80ede30f0d1ab6835d324d5cf3335faa4291352c7dc98980606d5,VinFast,Mong muốn có cái sạc và nâng cấp thắng xe. Với mau mau nâng cấp phần mềm cho đỡ giật.,mong_muốn sạc và nâng_cấp thắng mau_mau nâng_cấp phần_mềm đỡ giật,,,,,,
ANN_00036,44c1e3095ad2227ed6f879d041aa3c3958af183aec95ce79ed862968f67bbcd7,VinFast,Ngoại thất xuất sắc bao nhiêu thì nội thất rẻ tiền bấy nhiêu... nhất là khoang lái... chả có nổi màn hình sau vô lăng. Có người bảo tối giản... nhưng nhìn giống xe bò,ngoại_thất xuất_sắc bao_nhiêu nội_thất rẻ_tiền bấy_nhiêu khoang lái chả nổi màn_hình vô_lăng bảo tối_giản nhưng nhìn giống xe_bò,,,,,,
ANN_00037,1118e853da4aeb7effea715a29cd8f4ff53640b8f6a67324ab1f8f5d10a59dab,VinFast,mấy cái bác nói phần mềm mới nó fix hết rồi.,mấy bác nói phần_mềm mới nó fix,,,,,,
ANN_00038,f96076a7b14d6934d366622b3756cdcac1b92a1bdd44b21f3bb35418e1b97371,VinFast,"tôi đã vào VF7 bản lái thử ngồi, các hộc nhỏ, da ghế mềm và màu ghi cơ bản. nhưng nói chung khoang rộng, các mặt nhựa cũng dc gia công mài cơ bản chắc chưa  phải bản độ. tăng tốc thì khoảng 6-8 giây 100km. các chế độ chuẩn adas, màn hình tốc độ trên gương...nói chung vào bên trong ngồi thì đơn giản, nhìn bên ngoài thì cầu kì và đặc biệt nắp cốp sau bằng nhựa nếu có xe máy va chạm có thể bể nứt. ngoại hình thì ngầu và đẹp sơn đẹp. quãng đường cũng khá thuận lợi trên 380 km là rất tiện, tức ai đi ít thì 1 tháng mới sạc khoảng 1-2 lần đầy. Dĩ nhiên chỉ sạc tới 92%",tôi VinFast_VF7 bản lái th ngồi hộc nhỏ da_gh_mềm và màu ghi cơ_bản nhưng nói_chung khoang rộng mặt nhựa gia_công_mài cơ_bản chắc chưa phải bản_độ tăng_tốc khoảng giây 100 km ch_độ chuẩn hệ_thống_hỗ_trợ_lái màn_hình tốc_độ gương nói_chung bên ngồi đơn_giản nhìn bên ngoài cầu_kì và đặc_biệt nắp cốp_sau bằng nhựa n_u xe_máy va_chạm có_thể bể nứt ngoại_hình ngầu và đẹp sơn đẹp quãng đường khá thuận_lợi 380 km rất tiện_tức ít tháng mới sạc khoảng đầy dĩ_nhiên sạc tới 92,,,,,,
ANN_00039,1dc594c35d92435274da0d322d58b243156e199138ef0333c4b25f82ea8ca6d0,VinFast,"Mình là một trong số 1000 người đầu tiên sử dụng xe điện của Vinfast. Sau gần 3 năm chạy thì chỉ có 1 câu thôi ""lựa chọn đúng đắn""
1. Hơi xăng trên xe hoàn toàn không. Mẹ & vợ mình đi không bị say xe
2. Vận hành êm. Lên cao tốc Hà Nội - Hải Phòng mà không cảm giác là đang đi luôn
3. Trạm sạc khá nhiều. Để sạc đầy thì lâu chứ sạc lên 80% thì chỉ cần tầm 30' là được (với trụ 60kW)
4. Vin mới cập nhật phần mềm lại, tối ưu hoá pin. Xe mình với 40kWh (40 số điện) giờ có thể kéo lên 350km rồi. Khá tiết kiệm.",số 1000 đầu_tiên s_dụng xe_điện VinFast gần năm chạy câu thôi lựa_chọn đúng_đắn hơi xăng hoàn_toàn không mẹ_vợ không say vận_hành êm cao_tốc hà_nội hải_phòng không cảm_giác trạm_sạc khá sạc đầy lâu chứ sạc 80 cần tầm 30 trụ 60 kw vin mới cập_nhật phần_mềm tối_ưu_hóa pin 40 kwh 40 số điện giờ có_thể kéo 350 km khá ti t_kiệm,,,,,,
ANN_00040,3ac16885a00c2366967eba108a894d7dffa8e71d64cefd2d5ac95b60b5caba44,VinFast,"Mình đang đi VF6+ , cảm giác đi rất thích, có mấy nhược điểm nhỏ, mua thêm phụ kiện về xử lý hết rồi . 

Xe mình hay đi xa liên tục, may mắn là chưa thấy bị lỗi gì , giờ phần mềm quá ổn định rồi, chưa phải tháo cọc âm bao giờ như các anh em mua xe đời đầu.

Cứ khởi động xe sau khi Vivi chào thì là ổn nhất, không bị lỗi nhé các bạn.",VinFast_VF6 cảm_giác rất thích mấy nhược_điểm nhỏ mua phụ_kiện xa liên_tục may_mắn chưa lỗi giờ phần_mềm ổn_định chưa phải tháo cọc_âm bao_giờ anh_em mua đời đầu cứ khởi_động vivi chào ổn không lỗi,,,,,,
ANN_00041,7beaa9b7566145535d3b395389bdd62e523549e0d9dbddde6b85e851af5865ce,VinFast,quan trọng các lỗi như điều hòa hay ác quy đã khắc phục được chưa anh ạ. Cái này phải liên quan đến phần cứng chứ ko phải phần mềm nữa,quan_trọng lỗi điều_hòa ác_quy khắc_phục chưa anh phải liên_quan phần_cứng chứ không phải phần_mềm,,,,,,
ANN_00042,69d1bb4eb50234e08e7dc1e250062d128b055e947b21f60b8616633aa37982ba,VinFast,cứ nói mãi phần mềm xe vs tăng tốc...quan trọng nhất là phần ngầm xe vs hệ thống treo vv.. thì chả chia sẽ.vn người vn chưa bao giờ nghĩ đến sự an toàn..có lẽ người vn thức nghi với sự nguy hiểm hơn an toàn...like...còn việc chỗ xạc pin xe chắc phải thêm vài cái quy định khát khe hơn..khi máy bác hay nằm chết tại chỗ trong khi người ta muốn xạc pin,cứ nói_mãi phần_mềm vs tăng_tốc quan_trọng phần ngầm vs hệ_thống_treo vv chả chia vn vn chưa bao_giờ nghĩ sự an_toàn có_lẽ vn thức_nghi sự nguy_hiểm an_toàn like việc chỗ xạc pin chắc phải vài quy_định khát_khe máy bác nằm ch tại_chỗ ta muốn xạc pin,,,,,,
ANN_00043,da13f8280e24dfab7898492f1f339f792817c7c54d8b7fbc32a6f10c1f991bee,VinFast,Tx xe điện dùng app trạm sạc ev là biết trạm nào còn trống nhiều hay ít thôi. Chủ yếu là trụ sạc lớn 120 trở lên người ta vẫn chờ là vì biết sạc sẽ nhanh không chờ lâu.,tx xe_điện dùng ứng_dụng trạm_sạc ev bi_t trạm trống ít thôi chủ y_u trụ sạc lớn 120 ta chờ bi_t sạc nhanh không chờ lâu,,,,,,
ANN_00044,852a56bf038cf4135303aa6de0a3eedcb449b1742e40c8547fd1357fcaf319cc,VinFast,Á đù căng hè. Cấm chạy app khác luôn.,á_đù căng hè cấm chạy ứng_dụng khác,,,,,,
ANN_00045,b868b7257b8801f9cfe98cd208d86dff9a23b06f5e31b892e53fe77ddf92b122,VinFast,"trên xe cũng nên có camera quan sát tổng quát như vầy. Nếu có phòng tổng đài kiểm soát càng tuyệt. để phòng tránh kẻ xấu , tình huống xấu. .v.v..
 đảm bảo an toàn cho khách và cả tài xế :)",cũng_nên camera quan_sát tổng_quát như_vầy n_u phòng hotline kiểm_soát càng tuyệt phòng_tránh kẻ xấu tình_huống xấu đảm_bảo an_toàn khách và tài,,,,,,
ANN_00046,4b78c717efff351357c852927c649089c09cc9cfc713598c86224cdf29e1d3f8,VinFast,"Cảm biến ở giữa đầu xe là Lidar đó bác, cảm biến này quét ổn đó, thừa sức thêm được tính năng phanh chủ động hay giữ làn tự động về sau này",cảm bi_n đầu lidar bác cảm bi_n quét ổn thừa_sức tính_năng hệ_thống_phanh chủ_động giữ_làn_đường tự_động sau_này,,,,,,
ANN_00047,11fcdbc0f678633c1217ff14fe53bee7618f8a65a0f37f232b448ed556ffe95f,VinFast,Không có adas tiếc nhỉ.,không hệ_thống_hỗ_trợ_lái hối_ti nhỉ,,,,,,
ANN_00048,56cfb584326d11b474c96a2e933b8f80f22887f89cd80e0bc62567573bbd94ce,VinFast,"thôi, đừng quảng cáo adas nữa 😂",thôi đừng quảng_cáo hệ_thống_hỗ_trợ_lái,,,,,,
ANN_00049,24bd26ca36d1d3491ed846fc1ff2866d0e94c9703f1271b3e2f92e89b3606b55,VinFast,"E chưa đc sở hữu và trải nghiệm nhưng quan điểm của e là xe điện có cái lợi thế của nó. Xe điện e thấy nó chả khác gì 1 smartphone cả vì thế mà e thấy có 2 giá trị cốt yếu mà 1 cái xe điện cần, đó là thời lượng pin và hiệu năng, tính năng. Vấn đề là VF khắc phục các nhược điểm của xe điện như nào, đặc biệt là trong điều kiện giao thông của VN, ví dụ như tính ổn định của phần mềm, thời lượng pin...",chưa sở_hữu và trải_nghiệm nhưng quan_điểm xe_điện lợi_th nó xe_điện nó chả khác smartphone th giá_trị cốt y_u xe_điện cần thời_lượng pin và hiệu_năng tính_năng vấn_đề vf khắc_phục nhược_điểm xe_điện đặc_biệt điều_kiện giao_thông vn ví_dụ tính ổn_định phần_mềm thời_lượng pin,,,,,,
ANN_00050,5d2269d7f159e432c0a389ea6122654734c7d66275a6a179827ef18896e7c81b,VinFast,Mình 7eco 661 đây full chính sách,eco 661 đây full chính_sách,,,,,,
ANN_00051,cf40732e61aa020d1b05ef695f257e61364577830597a863c7f278f64b955f4f,VinFast,2 động cơ thì chắc quá mạnh rồi,động_cơ chắc mạnh,,,,,,
ANN_00052,6ed0c60a076f424baab97274bc3f84893c0b10748bbe2529afe09b1f1f357aee,VinFast,"trời ơi , mê quá , quá mạnh trong phân khúc , đặc biệt là tiết kiệm chi phí !",trời ơi_mê mạnh phân_khúc đặc_biệt ti t_kiệm chi_phí,,,,,,
ANN_00053,e2f1c2c59c99e7992cc53958a137c9d9ea1071913913222fd6ccac1ac5eb0c6f,VinFast,Toàn lái mới lái xe tăng ra đường. Quá nguy hiểm cho XH vf ơi,lái mới lái_xe tăng đường nguy_hiểm xh vf,,,,,,
ANN_00054,6cb8846f864643c36b406470b5bb7a849b1c5853a6c98794f14ff1cd569a6896,VinFast,"Có ưu điểm ít người để ý nhưng cực quan trọng là xe điện ko bao giờ bị nôn nao, mệt mỏi buồn nôn say xe do động cơ xăng rung động",ưu_điểm ít nhưng cực quan_trọng xe_điện không bao_giờ nôn_nao mệt_mỏi buồn_nôn say do động_cơ xăng rung_động,,,,,,
ANN_00055,a6d6b9d8d476c5f978f77a9547d5917b4aee2197f5993b2ef640b33cce2701c0,VinFast,"Thấy Sportage, Tucson và CR-V cũng có AWD mà Hiệp?",sportage_tucson và cr dẫn_động_4_bánh hiệp,,,,,,
ANN_00056,8914477867d10d65e4c2c23743c8ee7039ab9ba00526c0dd31aa303e6605f565,VinFast,Tipcar hãy làm phân tích về tiếng hú của động cơ khi tăng và giảm ga. Cũng như cách khắc phục nhé.,tipcar hãy làm phân_tích ti ng_hú động_cơ tăng và giảm ga cách khắc_phục,,,,,,
ANN_00057,19180d3eb90f47726039d785880004e9e640bd780043b13ff21b8a873094cdce,VinFast,"Khá đẹp, êm ái và rộng rãi. Còn hậu mãi khi xe có lỗi thì cũng như bao hãng khởi nghiệp chưa được thoải mái cho lắm.  xe điện VinFast về cơ bản được lắp ráp từ linh kiện Trung Quốc: pin của Gotion High-Tech, động cơ của Dalian Haosen, radar của Shanghai Baolong và cảm biến nhiệt của Jiangsu Kingfield…
Tiền của mình cùng nhu cầu sử dụng ta lựa chọn mua thôi.",khá đẹp êm_ái và rộng_rãi dịch_vụ_sau_bán lỗi hãng khởi_nghiệp chưa thoải_mái xe_điện VinFast cơ_bản lắp_ráp linh_kiện trung_quốc pin gotion high tech động_cơ dalian haosen_radar shanghai_baolong và cảm_bi n_nhiệt jiangsu kingfield tiền nhu_cầu s_dụng ta lựa_chọn mua thôi,,,,,,
ANN_00058,6c9d239d00c0a75798529915657b50bc03b42ab9632b32418cc17d1ac98faf95,VinFast,Mình luôn ủng hộ Vinfast! Tự hào sản phẩm của người Việt! Chúc Vinfast ngày càng phát triển! Chúc chủ kênh khỏe mạnh!,ủng_hộ VinFast tự_hào sản_phẩm việt chúc VinFast ngày_càng phát_triển chúc chủ kênh khỏe mạnh,,,,,,
ANN_00059,5e2b8a329354f829015f8ebb0eb608142cb25fd9bcd2ac8f561add63e52c81a5,VinFast,"Ưu điểm là thân vỏ dày, máy mạnh, ngoại hình đẹp. Nhược điểm là những thứ tiểu tiết khá tệ (khó đóng cửa, tựa đầu hàng 2 thà ko có còn hơn, treo sau kêu lộc cộc khi qua gờ giảm tốc, phải tự lắp thêm một số thứ linh tinh như gioăng cao su cửa sau, yên ngựa, trang bị cờ lê ... để sử dụng được bình thường)",ưu_điểm thân vỏ dày máy mạnh ngoại_hình đẹp nhược_điểm tiểu_ti khá tệ_khó đóng a_tựa đầu_hàng thà không treo kêu lộc cộc gờ giảm_tốc phải tự lắp một_số linh_tinh gioăng cao_su c_a yên ngựa trang_bị cờ_lê s_dụng bình_thường,,,,,,
